age,income,credit_score,debt_ratio,employment_years,Default_Status
38,119593.47380210596,770.2952116484199,0.1067073002713294,14,No Default
49,48963.938219485135,543.5971424628902,0.2887448044176111,0,Default
40,65606.47653364987,658.2310862593188,0.7909404566171387,0,Default
39,42839.79192112888,736.95459307674,0.22895113283061055,5,No Default
31,61815.780342944025,681.1030775501739,0.40227327363309245,0,No Default
25,80910.75139023241,688.1581441712814,0.5521764650123896,20,Default
52,67305.23743410682,703.7372863362059,0.3061500426882557,6,No Default
50,47530.52373391185,722.0064597602687,0.4518716297191969,5,No Default
30,79936.13490166502,577.1146750582732,0.2854469012649647,9,No Default
20,54391.97960129492,763.026480919379,0.4995531969100255,16,No Default
39,124842.16725412683,757.5889248066912,0.2761131134040079,8,No Default
20,60778.34811500683,735.1795245232307,0.5608529086690679,2,Default
38,51255.82247648182,703.9585267393837,0.3801983843050173,9,No Default
60,117458.43744590068,675.4951156260648,0.21560977499831352,4,No Default
20,160911.64306209612,706.5663369853662,0.3145873446294112,2,No Default
40,18770.1024201285,567.084511538185,0.4939880042540834,5,Default
53,38304.73585959469,703.8732253982553,0.24530497271484553,12,No Default
20,33350.794262511365,489.01021688257487,0.5538089562407018,5,Default
43,120643.01029978179,730.3433057138019,0.18068536858030185,4,No Default
41,85980.45131888641,722.5871228960189,0.3416061405041635,17,No Default
54,27604.184730862366,440.16380892038006,0.5582226262733514,7,Default
53,131744.72752147084,722.2429743654337,0.10343565026741114,7,No Default
37,108706.90536452706,755.3843022256078,0.461539909496572,15,No Default
26,56900.196089060584,679.7447383821767,0.1336715864339634,5,No Default
20,87767.70160608871,701.4856387008103,0.2883266993948316,9,No Default
47,146618.67721152658,683.2847000657255,0.4902587148104534,13,No Default
54,91999.41600492447,526.9159295672354,0.7596174475884478,0,Default
34,65575.46470675872,730.7584056999608,0.43218225784174574,6,No Default
61,39782.48548954881,619.4117779613431,0.4941346276848826,12,Default
20,98399.90145514406,673.3237653827051,0.5238344441920575,3,No Default
39,98454.89472880795,742.9969937671317,0.3325626504975144,4,No Default
40,81287.9026898806,731.0016803777132,0.09824505903908212,3,No Default
39,63576.9370417124,483.5917063741378,0.3634312509802714,15,Default
41,66001.19767428917,723.6609392341124,-0.014122403931408352,6,No Default
47,89709.68847158247,506.5121786318664,0.5480071382994094,0,Default
24,58357.924614222604,771.6763388970222,0.05066099612841562,12,No Default
57,96203.70782473758,723.327665510748,0.2564877540190566,11,No Default
44,47969.200087853686,770.5785969028573,0.13579902205672528,8,No Default
26,77991.87334785894,673.5139838304294,0.3031909146052393,5,No Default
48,37133.62536599348,647.8529557701567,0.1791551673259971,12,No Default
26,21177.9408037802,727.005825577665,0.05803533818527666,0,No Default
41,114164.08617860926,698.7805736750195,0.26141481296143926,7,No Default
31,20099.503577710664,763.0246471849431,0.1658783287450876,13,No Default
45,21540.89034438885,649.8661911014891,-0.01783542581895362,10,Default
39,101945.06978378289,729.6448665473755,0.24683888636578674,10,No Default
20,28555.71437436731,720.3935496032097,0.010232158909845815,4,No Default
20,26631.89169759637,610.2526554232757,0.8270823931137558,3,Default
61,81248.41203155411,790.9230465525209,0.17024186260744514,14,No Default
52,36887.85685349703,520.017658622186,0.21633678273087825,1,Default
25,41040.46061437138,418.975028537571,0.8046791750205531,12,Default
26,102964.56090728246,762.3801261183362,0.2696937866791941,14,No Default
37,76193.99316087704,590.3855309767375,0.1389119655549006,5,Default
43,100856.66298716946,711.5584180153037,0.5313753774860138,12,No Default
68,35430.41529086776,565.0147836128572,0.8501016246094283,13,Default
29,116622.3055426572,836.1573510289356,0.3473595200418338,0,No Default
41,105024.42038018559,644.3703326975482,0.2895418939917197,9,No Default
33,89327.72567324169,648.9758463899069,0.7559646166298805,6,Default
65,57026.072973017275,784.1997742040734,0.1918234172338008,1,No Default
34,50303.99629463318,659.0163630511388,0.3837005983299042,0,No Default
31,62629.547669100364,815.8090038268195,0.05672655270626777,0,No Default
39,66019.692645827,776.5808311206658,0.18996319675322407,10,No Default
69,64218.42933000865,690.2254958955597,0.10956383971801814,18,No Default
28,64732.513854637626,575.0185833262873,0.2556321917737168,15,Default
41,116620.71015086709,646.9346197677819,0.2058775003951609,15,No Default
50,44841.98236825941,754.2518136921792,0.0406573222984315,6,No Default
48,132822.0902827835,752.8314088812251,0.47196687196754133,0,No Default
37,35554.89117257681,606.7615014835105,0.5173527452163557,2,Default
48,118779.23917935317,537.3916058459345,0.009715257494255163,18,No Default
30,60904.05390121715,706.6502507324016,0.2755814221730029,9,No Default
36,66645.98704486419,729.1850441918488,0.3918597420394168,15,No Default
31,110665.81431720259,851.572136595207,0.3382462557617835,11,No Default
57,79319.04567495896,748.9430799792638,0.13116359197048105,17,No Default
38,98376.47478158644,750.6016928198947,0.36657564989591773,17,No Default
57,95812.76113988947,767.3016474317004,0.12546973509942844,20,No Default
46,63128.23305569948,566.1707855599835,0.6718508249242365,11,Default
47,68434.76531107069,815.8716845813839,0.3305370546958651,17,No Default
42,30410.23720929998,730.1401844728429,0.06417690114513186,7,No Default
53,97685.7756360314,673.1788539277676,0.5813326902226814,8,No Default
55,91806.55255472353,720.4904001894764,0.17341388213242667,14,No Default
23,18189.06025269834,364.18709910893244,0.6581618914352272,0,Default
20,28342.41013768511,595.9712842884894,0.47056334249132975,4,Default
47,102630.04108841806,738.7501520169362,0.43401260194744845,5,No Default
53,95667.25665579872,738.6739663506288,0.17479020931075864,14,No Default
33,164563.9767717985,755.3133809833248,0.40866278851557586,11,No Default
40,66117.23536562048,549.0277892085162,0.2268442684653003,5,Default
48,129780.94807614837,717.3247403216345,0.16749702977056735,5,No Default
38,40600.96981237042,640.5737232480787,0.31614886801917075,12,No Default
54,31970.799688497264,682.7872119690217,0.27383635803045187,0,No Default
44,48734.65176178713,852.3395027793181,0.4739245196040136,12,No Default
52,21907.62664556259,709.4508071665447,0.13873049203419374,13,No Default
40,23307.56957975721,724.7348517973471,0.831725121819141,2,Default
47,77589.78353009939,741.3212651789971,0.19778557218764237,4,No Default
51,92485.85647720659,674.3890111370442,0.3739120612008723,16,No Default
47,26996.288525916974,559.9377837402842,0.7957074320675375,4,Default
44,25375.659469019407,713.8099631166504,0.9643912970756119,0,Default
28,122348.6127668398,779.4396085005732,-0.022209401162753405,10,No Default
35,43500.00188787704,767.1712913428343,0.4950826912992944,9,No Default
37,75832.96881276892,637.5955001696692,0.15482888416635396,0,No Default
49,116257.49670104941,664.2298683803887,0.6173095546337349,8,No Default
48,31961.0980509797,703.8423465755649,0.4783451755431939,1,Default
34,59358.23724623958,701.521146026498,0.23774058635483497,14,No Default
32,74743.45708153269,770.786535314727,0.145318013266388,10,No Default
32,113614.80125127237,852.9119727388273,0.24606344772328492,2,No Default
62,21871.71116794243,799.4799840189354,0.07576826308508622,10,No Default
53,78079.57182249054,742.9506909304718,0.4336556949182465,12,No Default
35,55930.30459652148,654.039139992683,0.4778956347549052,10,No Default
64,68966.71655789255,673.7347461668787,0.34923758533620325,6,No Default
52,19851.892003141726,853.0404923901214,0.2235066447469826,11,No Default
41,60720.067077311556,715.8475255585876,0.5084905510256945,7,No Default
39,123003.7039625699,776.4353238046998,0.05521952646199264,4,No Default
48,73339.33866448927,534.972558662998,0.44815484900502994,2,Default
37,30042.371749157977,697.1756438737691,0.8631237673184115,0,Default
22,128173.46924610648,670.7291645093915,0.1296622792947557,4,No Default
20,142047.40810020213,833.481324991211,0.2369491587304717,0,No Default
53,70277.09450887894,855.4106016388797,0.3121695099789547,8,No Default
36,100347.14951210484,667.9349385039833,0.4187683857971476,7,No Default
40,55000.83022195696,614.1329283708018,0.6562848449168094,0,Default
30,98539.27261987899,772.4873697901231,0.2210450459289041,6,No Default
49,20708.19277252189,738.7982578278754,0.7811586882392062,4,Default
48,46964.20163048415,356.08639448541146,0.35258874535895285,3,Default
20,122052.25058669769,717.9570543983019,0.2613428172245616,8,No Default
23,82085.28750029749,716.6955516931854,-0.026271271293013522,12,No Default
59,17415.159613904052,710.2704804908219,0.3345021559248817,12,No Default
28,17868.121206887015,555.2560197407313,0.6262947725474332,13,Default
44,68002.91278412753,677.584025876118,0.18140535153395723,12,No Default
62,113982.35177667183,615.0896138852083,0.24103761498183435,10,No Default
45,47188.18687618125,574.4208825894567,0.5210745053468889,4,Default
42,58247.35761136018,632.7355788850033,0.5696821117422521,0,Default
46,105837.2167718885,648.7512766024433,0.33698024766499673,7,No Default
36,52060.92852125613,581.9836454827138,0.7878995676611401,6,Default
34,128416.91868201905,803.5159286020074,0.14742029765325862,17,No Default
40,109749.505431163,860.4104270937286,0.029533866765392828,0,No Default
30,135621.64177881615,639.5739683969737,0.1452996331425624,3,No Default
25,156763.8642093875,659.5929356066379,0.201178759681516,16,No Default
46,20780.669611179444,667.3250504905668,0.18420189825040809,15,Default
47,117665.92022531977,776.2626986824938,0.3429206803648511,0,No Default
41,81725.0910079034,745.1546793269,0.36510279380226895,6,No Default
20,129263.67158173432,787.5785997350737,0.2169993678893285,6,No Default
50,19020.571960865687,498.74108734405905,0.8142449950043513,0,Default
55,145127.04133686514,761.8009086647412,0.304950542635538,15,No Default
31,81219.35396305671,648.8686339336084,0.8783915174533227,0,Default
28,40436.822091026945,692.4487950884356,0.21766450188248024,9,No Default
47,42527.68694715031,631.3331488335174,0.46487129302646907,10,No Default
39,26285.1644368379,749.7867106690992,0.46561188931061237,6,No Default
62,104966.30001450462,727.1201773907121,0.4072763873250246,8,No Default
31,69801.08873232502,631.5194195911829,0.6058038702941269,7,Default
26,43326.28427666761,720.5336650993901,0.6578877470304866,7,Default
48,110973.29778231157,715.2388518142859,0.3099270844464341,9,No Default
37,72751.45891046656,484.3654001773414,0.49855387855633626,8,Default
65,121993.51654204633,643.4458779601898,0.42651234188289217,15,Default
49,65655.72859320007,725.36476483493,0.5285791488250735,10,No Default
44,57438.23199063039,386.71605737632285,0.5704028697356835,12,Default
51,65597.76005713863,663.816757650081,0.4078998943511835,17,No Default
28,78128.45746167055,725.6199945959388,0.4142137481751298,12,Default
32,101836.78431583226,797.1533407166353,0.29869002397302863,13,No Default
45,27220.860726357605,776.9175252947302,0.5025243452870696,3,No Default
39,49004.99383862455,569.1331915192441,0.21924984101368067,0,Default
28,50690.307882790745,624.2944780017538,0.3448015002814583,18,Default
34,50154.07141048157,791.5036079458689,0.21737593886143283,7,No Default
35,102055.09152017273,659.5461068611277,0.26266431441515303,6,No Default
33,84118.122827855,570.1842632575447,0.5637298207088205,8,No Default
30,74324.74847845043,574.6401279371887,0.4450440882496152,0,No Default
54,104217.36090392807,775.5675116066225,0.16520193969635374,9,No Default
53,23291.12027658994,373.16464359898043,0.5960438260213421,17,Default
50,83393.73897973841,805.0898749282477,0.4381388987554879,3,No Default
32,123494.58468846967,790.8641519547313,0.2247462024880396,7,No Default
61,77895.70386746127,728.0143532249306,0.5882713861906208,10,No Default
57,42105.34541631401,567.9864285380926,0.23573358084482954,0,Default
35,33976.73389340818,674.8793950532921,0.07476291431484251,11,No Default
22,39800.09895835082,508.1225496426363,0.7212797371508222,1,Default
29,67975.39445433019,626.5256002219402,0.15528263426700906,0,Default
39,104979.0578792483,714.6142987672433,0.18006549407677222,4,No Default
47,98974.37792005019,703.2203267248997,0.19754720615025206,10,No Default
50,86086.58120972363,757.6966692266222,0.4256999044539225,13,No Default
43,142820.68589554963,605.4352663742451,0.06258919812555,1,No Default
44,111003.81880452723,703.8826329870224,0.20339699630783253,15,No Default
47,105356.77806467982,706.3786459190634,0.40512390858143843,13,No Default
56,46005.793287109176,652.8775230830241,0.2113701599933143,18,No Default
20,76707.73253893483,489.9075408481138,0.4134154002592807,13,Default
47,107771.34269269316,676.4262891827392,0.4527046855569505,3,Default
46,36916.55625679353,579.556903421131,0.299338263361737,0,Default
55,128013.75600889674,740.4547803613289,0.16416881927717628,6,No Default
39,95417.09864804438,802.7516064025372,0.3518708726805022,15,No Default
40,53298.16151548658,657.9462046737453,0.38118527342022807,29,No Default
42,145908.15068466787,690.2639860526333,0.31423641573209526,14,No Default
53,78915.64561839814,781.9502370117137,0.5222323758377472,5,No Default
54,118727.11236762485,681.6606580084879,0.4132401607502132,8,Default
37,23853.011690182804,569.3278077588154,0.6121565740277237,2,Default
51,65557.72236447649,829.6881968871094,0.2063786964450111,11,No Default
44,101454.87420105799,753.711216566109,0.10753989703718742,10,No Default
58,136803.77685280977,687.1692138025114,0.3138878035599349,13,No Default
36,85542.38456799465,487.5678521394267,0.6619487418411286,5,Default
30,32343.301154296598,688.5699441312931,0.365115700602335,8,No Default
45,82086.7666099228,750.0426103167979,0.0687707528462718,0,No Default
37,49483.06791784212,691.5030473748118,0.27854152090202766,17,Default
28,72612.65084947771,689.8467373038796,0.05111956413896953,13,No Default
38,41103.265394655835,648.6315277298746,0.5418398631157858,3,Default
60,22239.412509934285,700.0097462399965,0.5373944151605432,21,No Default
20,16971.604642212227,586.7888444202943,0.7071694785464637,0,Default
23,92279.73233337559,597.6656702529144,0.3340972816594803,13,No Default
46,51276.97307742552,649.0014404433355,0.4939385857789413,9,No Default
38,146835.3458041695,705.510657748134,0.2022261472626073,0,No Default
46,80963.36557272519,776.5689049621725,0.14634834543595931,14,No Default
26,84536.05663433851,716.6001721323186,0.008304143885398432,7,No Default
36,94074.02056908967,754.7678564508947,0.2269932689946473,10,No Default
49,31939.121929196466,633.8104244461346,0.6890564730657232,6,Default
65,162551.80425968656,832.0437489441632,0.36730782969741427,0,No Default
45,98765.78124377085,777.2466821616871,0.4699839223493188,14,No Default
36,44142.33272408387,539.9156187411717,0.5515928934089162,0,Default
26,96934.416015377,726.7732413319517,0.21972193864589762,12,No Default
45,75103.7559638457,677.7239996958099,0.2379234734538306,7,No Default
59,39670.1293266788,636.1873526433642,0.6063121968373505,0,Default
28,126591.14959116853,665.4618390723642,0.23388278798257472,17,No Default
56,127824.37227178008,866.3328500865788,0.30737661834610125,5,No Default
53,103984.46152770556,657.2989190129728,0.4182520482045084,2,No Default
41,64743.48913801079,736.2303539182666,0.5579384076714659,8,Default
56,99390.37190133093,645.7958417901195,0.14621643658023334,9,No Default
22,98934.12111067356,644.2130382357103,0.41374591276183703,10,No Default
20,70785.73000959202,704.3022256702882,0.3573979839126421,4,Default
42,55087.44688078545,683.6295514838946,0.24400786206223993,14,No Default
39,70700.9621524135,413.4318254375691,0.7569791339347237,10,Default
45,45494.15080576483,807.1098214151343,0.1612943013611994,16,No Default
60,121161.65475200997,711.0378215941446,0.13112717322805392,0,No Default
53,17803.76157500318,634.0769245193503,0.47034972090756877,0,Default
38,86948.46101535573,794.6790157007728,0.30115269329291805,6,No Default
34,96748.7732292475,689.5588636053608,0.2771267759247573,12,No Default
37,111534.94157207404,680.5123481070864,0.5053202614969892,0,No Default
33,73543.6217579907,707.1769065916874,0.6454728680874947,11,Default
26,36875.30404001038,762.1066508384434,0.5375099389968626,1,No Default
47,100614.00263498502,723.2417048672725,0.3025527464954709,5,No Default
32,65382.23804369325,627.201215414291,0.2953512102945328,5,Default
33,74722.55822234931,767.6465707825286,0.007638624417174316,11,No Default
46,27063.54679439884,302.21878979768866,0.41884543866414015,4,Default
28,110996.67693161084,701.8420462827193,0.49607494754210923,2,No Default
33,41352.68185451852,670.6093844665,0.6715588856918977,18,Default
28,93130.4164086494,745.7590068033987,0.15541598284152036,13,No Default
25,101715.33916442796,759.5507400787448,0.1833960354466585,11,No Default
43,62575.73464313392,511.8973798756165,0.6640759962395852,0,Default
52,44664.39814311243,671.1709307070857,0.2536153749868276,2,No Default
20,67289.75519627654,846.904847170578,0.13321094885674734,19,No Default
45,37503.34382423036,723.183353453008,0.18210996267640084,6,No Default
39,71289.37704533676,627.0492663238163,0.2597909841349301,12,No Default
63,42093.93046591769,734.5244096334175,0.16167860252818808,3,No Default
37,154709.2768285764,734.6887765274256,0.3098091048543407,9,No Default
37,41189.95021188998,685.5319334469913,0.3765994566228742,0,No Default
58,85459.01161407633,577.0523964969165,0.2264262132642627,13,No Default
20,92954.53408629057,733.1142501837692,0.3118639787496376,18,No Default
41,139585.0965935138,668.8968909920393,0.3090166016841345,8,No Default
56,138751.67664405378,772.7188672786799,0.4745132221371371,23,No Default
59,39484.65946035366,660.4620260174837,0.11404096283802867,10,No Default
49,68134.57084958386,563.3933503431838,0.8571441541433249,0,Default
33,124987.71187355403,776.3960768466874,0.21965354672572995,2,No Default
44,32436.715805445547,641.0673718266794,0.12986006046476345,5,No Default
23,124058.36017415878,627.9134629199651,0.28950863648127356,14,Default
53,119184.98770642637,675.0902447631187,0.04076273098641987,17,No Default
60,62221.78865380983,787.0489236092873,0.5166522560070642,19,No Default
20,35848.13695590756,525.7449935453056,0.2290285010828194,2,Default
56,31087.738167890922,621.8783730740626,0.5213090226023759,0,Default
43,80730.64686542904,704.4961521284432,0.09956478941860512,1,No Default
28,20641.879628038812,643.4316712794041,0.6358205540537949,6,Default
37,125659.97566667975,723.9941702957499,0.3070218584368198,21,No Default
64,129011.94658088642,768.9017483562958,0.2326853613000401,10,No Default
65,89886.64370941796,676.9194366707474,0.25013482816765154,9,No Default
57,73115.06199332126,739.1017762126969,0.37673855303221243,15,No Default
38,68327.36227864696,659.1251973343564,-0.0073561659875910805,27,No Default
40,65992.98042858361,573.1130901520922,0.5436911119124268,12,Default
43,53027.972308624674,806.2595209060447,0.3821802493298532,16,No Default
23,77096.17209008383,729.3884846731497,0.4488154245171483,21,No Default
48,76050.71417727738,682.763065933479,0.31541477413108593,0,No Default
53,97159.43476595561,768.1019329303853,0.13572249664391528,7,No Default
29,81827.90800502217,748.3439345909918,0.6980395900550154,5,No Default
26,75546.92130258524,745.3816068651386,0.1075409442652401,8,No Default
20,32795.99026831182,480.94141411169005,0.6634804202420306,4,Default
49,94479.52821634992,788.2483142565411,0.1745906087224411,12,No Default
46,40986.45444970144,555.5809844265176,0.5026755430798945,6,Default
31,83921.8835446493,784.0098322024927,-0.018822296449571806,1,No Default
22,17638.242578366495,536.421071034824,0.6629544789485791,2,Default
47,45243.87568196527,655.8996137917667,0.2641053674585281,8,No Default
60,21357.53893081549,545.9615571597366,0.8861808338643145,5,Default
48,121679.01780906697,844.6780933583533,0.41173063736458265,15,No Default
75,85978.81832913733,566.6146593258532,0.2699718618638628,16,No Default
58,119450.94112282516,724.0582993662285,0.42830232124446216,14,No Default
54,135316.7694474788,617.4307540482689,0.1350811975274445,8,No Default
34,96025.95705028079,751.8634746708037,0.5141336727737225,13,No Default
43,119475.39562087928,699.8911378537211,0.09278991762135552,15,No Default
59,131482.50652382124,770.1796053572714,0.4404006069272361,3,No Default
28,25540.143891000665,538.9458224301535,0.5047794775395033,11,Default
39,96288.43474119558,700.66583161506,0.2676513499858022,11,No Default
43,92703.05085468775,692.5708051139447,-0.028609222181990256,5,No Default
39,64781.38281004555,522.2083600688557,0.5544493092629378,13,Default
35,83609.97123395314,671.7576842738787,0.10356845817481444,12,No Default
63,98707.49835446001,716.1214516895959,0.07064008101680583,23,No Default
42,79875.93705064627,795.417804387815,0.27470283406047524,10,No Default
38,57260.2962425655,526.9644668954272,0.4559890345445935,18,Default
26,25568.470774431047,648.4222366197146,0.7229720058964579,2,Default
20,115524.76680623337,780.0675091224505,0.28581607436578327,21,No Default
56,157818.15852786752,755.4634138529293,0.36327402596516617,30,No Default
32,88575.1999836913,673.3591595442641,0.5442401315527459,20,No Default
27,119337.11394527665,713.4663196393375,0.160722569760497,4,No Default
37,22521.63500171774,427.1087639190976,0.4448969571111871,16,Default
40,11445.780587828429,571.0067509392193,0.6558293695861673,9,Default
39,127008.79288777417,786.9380275788869,0.3350091497012358,11,No Default
43,98759.05959216371,653.8090009895345,0.5874058251361186,15,No Default
40,54759.178655395735,636.6385714965464,1.0094744975861651,13,Default
46,32073.085062960643,638.5224020772667,0.6397736060698681,14,No Default
36,45573.47956986968,487.7712553634472,0.678116033124594,9,Default
45,123467.02175376297,784.0221606032619,0.1325131922338582,17,No Default
40,45296.74214109853,471.6541381883298,0.767891869308009,10,Default
41,100154.48748579808,681.1711567205542,0.5591207065149428,11,No Default
37,36561.39220350031,809.5153217804325,0.043621515979238544,7,No Default
32,34602.53107765382,652.854071538989,0.4230782686744289,9,Default
37,64665.29097396033,714.8300837919314,0.2896690822879793,7,No Default
23,131521.59549521853,605.9567626060807,0.37344902387460926,5,No Default
28,69719.33302738806,803.7750867199876,0.07577527205482427,5,No Default
37,50001.38723746715,574.6838199517423,0.7370025663257519,0,Default
40,92934.7236500059,520.7339650565352,0.6859565366818495,6,Default
44,179267.06829207676,720.7904461460752,0.16492620761500795,9,No Default
46,23429.618530306885,767.6990904123159,0.5472647993653152,8,No Default
43,114318.9077718231,827.6619999849415,0.3029552184700181,3,No Default
42,105733.57543723729,643.3776589776216,0.37814399384805303,0,No Default
63,32904.00765407852,661.0451074741252,0.503869439606888,0,Default
49,79435.39694953842,694.7205675939391,0.5022660578063083,5,No Default
24,56018.28105979115,541.21362283803,0.32691838831777614,0,Default
51,59646.52725660903,589.2293985941566,0.6919869921494495,12,Default
20,96691.40313488324,627.2681180965633,0.06365366873441511,6,No Default
27,19716.170384278383,620.5950608100168,0.7488704189830591,9,Default
49,94445.82349014818,813.0391247943954,0.23747409667217872,7,No Default
56,102136.85448485865,712.8919945132386,0.29502939555563723,16,No Default
49,67266.22691123269,717.090971593054,0.3432639535125078,6,No Default
44,123828.82342639915,680.4135848029105,0.266220987352102,7,No Default
36,33823.510571291095,775.6855725439019,0.345342858688983,15,No Default
38,50106.766969874945,664.0587181941391,0.41005823242176304,0,Default
44,54449.7934548494,720.0878430604121,0.2707015454169547,0,No Default
38,32452.852333150204,808.3096163894562,0.1689807057228996,4,No Default
48,11584.35307582596,611.1310098304209,0.12232758362097151,9,No Default
22,16138.46882969256,542.1080212511032,0.350730690818116,0,Default
42,69918.19624426505,698.3037342166765,0.3271958650212083,12,No Default
44,117300.75112036937,683.700854746476,0.3212012912945919,7,No Default
43,70718.22465507015,771.7285505696402,0.042025664976401776,4,No Default
58,24537.18272047579,854.8091947236506,0.007660334143957365,12,No Default
36,101571.74664483052,741.4772114619241,0.3253206748956191,13,No Default
75,133012.54268141015,779.6548396028078,0.6030680636071123,12,No Default
47,104764.15936513382,621.7176243986315,0.5408807204496349,10,Default
34,64246.90627192643,745.4922567121703,0.2962679738419074,15,No Default
31,99470.19485459187,682.189458885434,0.08856728260394915,6,No Default
21,98177.90111502174,648.0700575156842,0.26895358899677824,6,No Default
45,89397.90596314329,651.1008190918977,0.5508330439125649,0,Default
38,19164.291254897114,565.1208019164097,0.8183521435282634,0,Default
37,75768.41303022737,652.1233021605647,0.5345231796253753,21,Default
25,105821.78426063684,536.3677453846096,0.5231363327017089,0,Default
32,20711.71607478714,527.2076112445181,0.47931825850732906,12,Default
58,83234.17554313637,763.3880218714448,0.5644872368360324,0,Default
60,28440.03077660734,614.3587262706309,0.42774394398264265,9,Default
51,85502.20412168848,544.04825280768,0.3451269785051691,17,No Default
43,134539.3260418213,669.7004514794459,0.08746027633574914,12,No Default
44,100583.16440913033,714.8900611466368,0.36414012869265,11,No Default
32,148100.97630982456,526.8205989367007,0.20102263379165553,15,No Default
48,98773.78274182278,625.8392608014136,0.2727631432796639,16,No Default
62,69571.19923073357,724.1468212933835,0.3138601235902899,17,No Default
45,41735.85752697707,703.2162538289874,0.31423652585445544,13,No Default
42,92215.88644752339,706.666129807156,0.2037430707185599,8,No Default
23,75177.37411409598,651.6417533063124,0.04829195856782149,1,Default
49,93931.65974198289,512.6828419835063,0.3523172516592978,0,Default
51,147961.94525342956,685.5162749469456,0.1757784781868464,15,No Default
44,97144.78797729625,726.1611903816641,0.11863045362981754,12,No Default
20,21026.390317062913,474.0884751875265,0.6405120009542441,8,Default
31,78830.75363990727,774.9890507889287,0.37492276668598984,14,No Default
38,116943.91633128352,694.6640634586349,-0.004434826923272494,4,No Default
47,103336.30744378797,755.4228769803774,0.3815550900522471,11,No Default
66,106359.62627550114,662.505000238241,0.09601378078593846,11,No Default
50,43419.2791583994,662.7780728038208,0.11053632336669178,15,No Default
37,29298.099405966947,741.0628596733166,0.6270210376759291,10,No Default
32,27284.806108828696,529.8298441397327,0.39331759507238856,3,Default
57,110451.62918518139,766.0209402580069,0.42066532575360416,8,No Default
36,65663.2165266382,716.5050476522327,0.3652054351261359,17,No Default
49,80673.13812359018,724.3335576875184,0.41641688591857684,14,No Default
42,131090.0944889612,506.03986361070287,0.20623922627274408,3,Default
43,36622.922696552305,657.817319954214,0.36719311500674817,19,No Default
28,108486.56998481961,619.5629108982888,0.5617665347841937,0,Default
36,55463.41003692411,597.1496965902282,0.2367091030429968,0,Default
49,44588.37153764628,646.7347465216249,0.6341254169635423,5,Default
53,88532.31207014635,798.8716081330996,0.1691453884224328,7,No Default
24,43843.05879871971,831.6284101895783,0.45785360453435436,16,No Default
56,50774.524600183046,569.7460287836907,0.6590209120279451,10,Default
33,63754.06867709455,745.5258476445116,0.3599623380963146,4,No Default
20,130498.35074055598,652.830691270694,0.2967807372855878,15,No Default
28,71860.74369393334,744.904961852476,0.25709110025639276,2,No Default
28,74303.60121097707,500.63131812566974,0.6408869200194162,0,Default
64,117568.0918683596,670.650986746606,0.36235386158549976,3,No Default
26,60904.3445969879,635.7609941989248,0.1297377665711843,0,Default
35,70880.22033403566,752.3383435355081,0.2228624139819758,11,No Default
37,86967.03083053092,680.269393981132,0.23258676819689317,11,No Default
42,99513.55232084208,656.8387490177823,0.13127926082755265,14,No Default
20,51027.45580178474,701.505401928348,0.03824327550033836,15,No Default
42,107924.30978138183,742.9377821451899,0.3559341794454299,5,No Default
29,69558.31343325679,686.2081914534036,0.4401683195221527,2,Default
58,116048.9741915505,771.1527664093418,0.4423788490310423,17,No Default
39,115165.60533081135,724.8279142702756,0.08163887913895865,8,No Default
29,40522.319248508684,705.1727991782204,0.6831187264391338,14,Default
48,113224.40057248689,778.7273065057739,0.43670521101806914,18,No Default
37,158382.0377518464,644.1476766005882,0.4919812572757976,13,No Default
33,103446.35013552179,496.596251394593,0.26000170228881797,0,Default
45,117047.58478869939,692.0208755748085,-0.018167204287744966,15,No Default
27,156384.59007052987,731.4597138631183,0.3197625513570648,8,No Default
34,75800.14910652187,734.016096515532,0.22028601062218728,1,No Default
41,82842.44281154351,678.7433188384257,0.3895076938710892,4,No Default
53,120716.57651476457,721.3914004052972,0.41332808626363265,5,No Default
41,76271.75907241229,674.5648050363867,0.2270661903364099,11,No Default
32,94198.18827992883,828.8787917882864,0.26171710568966344,8,No Default
38,45449.37167783007,671.669314166562,0.8501470766386994,1,Default
32,36921.107819908975,769.2664642138304,0.25803328789910046,5,No Default
24,57592.97695248229,698.9221140608322,0.31520500048610295,11,No Default
46,37954.25168939101,426.97696361919674,0.6398836566520505,9,Default
40,101488.86085830614,491.89267294522745,0.4422085246842456,3,Default
28,71271.63235604567,670.7805791996528,-0.0022741298275878,15,No Default
53,47279.11681736149,624.5779661469574,0.6117130470604442,0,Default
39,42937.3711290643,702.6403544220891,0.39050034344768664,9,No Default
32,94174.98983089792,759.8395600737489,0.4334195209902337,7,No Default
20,49543.960376545154,519.5840259313511,0.5446616756456468,10,Default
48,66818.67124644296,624.867342859398,0.3211936599390553,7,No Default
37,115101.10807084099,686.1915600184954,0.33731899614355365,8,No Default
52,53852.910141114626,759.4939255406067,-0.003101472204697717,12,No Default
52,125019.78716669671,715.7489999037368,0.12272667525093608,5,No Default
43,80394.89430577961,808.7862800655897,0.2307220750798755,2,No Default
42,165823.2367604924,721.8571655500461,0.13786364696760156,12,No Default
28,43754.330105655106,723.3614150285318,0.261694179531178,9,No Default
51,30924.943487588793,607.4168349540215,0.11279330678265005,15,Default
38,51220.32847877122,519.8223924396342,0.47640009295327307,13,Default
43,35691.42230583951,646.7945387972138,0.04195107855491823,15,No Default
